"Date","Price","Open","High","Low","Vol.","Change %"
"03/17/2019","1,049.44","1,066.28","1,075.34","1,049.15","","-1.50%"
"03/10/2019","1,065.44","1,033.60","1,067.14","1,032.49","","3.22%"
"03/03/2019","1,032.22","1,077.94","1,078.62","1,023.64","","-3.87%"
"02/24/2019","1,073.74","1,073.89","1,077.14","1,057.74","","0.34%"
"02/17/2019","1,070.06","1,072.96","1,074.98","1,055.78","","-0.33%"
"02/10/2019","1,073.62","1,041.78","1,074.06","1,036.24","","3.19%"
"02/03/2019","1,040.39","1,049.50","1,054.23","1,032.86","","-0.94%"
"01/27/2019","1,050.21","1,024.43","1,052.05","1,012.67","","2.05%"
"01/20/2019","1,029.15","1,036.80","1,042.09","1,023.08","","-1.31%"
"01/13/2019","1,042.81","1,011.99","1,044.59","1,005.11","","2.51%"
"01/06/2019","1,017.28","995.40","1,017.50","993.11","","2.26%"
