"Date","Price","Open","High","Low","Vol.","Change %"
"11/04/2018","204.62","197.98","205.11","197.98","","3.65%"
"10/28/2018","197.42","196.04","202.57","195.24","","1.37%"
"10/21/2018","194.76","196.92","200.93","192.74","","-1.02%"
"10/14/2018","196.77","190.44","197.44","190.25","","3.22%"
"10/07/2018","190.64","196.55","200.15","189.53","","-2.91%"
"09/30/2018","196.35","201.97","202.24","194.71","","-2.73%"
"09/23/2018","201.86","204.89","205.01","198.87","","-1.73%"
"09/16/2018","205.41","206.11","207.56","203.40","","-0.39%"
"09/09/2018","206.22","206.62","208.63","204.93","","0.16%"
"09/02/2018","205.90","208.24","208.86","205.18","","-1.23%"
"08/26/2018","208.46","206.99","209.69","205.37","","0.86%"
"08/19/2018","206.69","209.21","210.19","205.06","","-1.08%"
"08/12/2018","208.94","203.11","208.95","202.56","","2.90%"
"08/05/2018","203.05","206.71","207.65","202.93","","-1.85%"
"07/29/2018","206.87","200.22","207.13","198.74","","3.31%"
"07/22/2018","200.24","200.50","203.05","198.38","","-0.15%"
"07/15/2018","200.55","203.15","203.33","199.47","","-1.56%"
"07/08/2018","203.72","205.47","205.47","202.59","","-0.84%"
"07/01/2018","205.44","201.60","205.87","198.56","","1.75%"
"06/24/2018","201.90","199.81","202.92","198.20","","1.06%"
"06/17/2018","199.79","194.70","200.02","193.59","","2.46%"
"06/10/2018","195.00","197.33","198.66","193.48","","-1.20%"
"06/03/2018","197.36","195.67","197.76","194.96","","1.14%"
"05/27/2018","195.13","191.49","195.73","190.85","","1.67%"
"05/20/2018","191.92","188.67","192.74","187.31","","2.00%"
"05/13/2018","188.15","194.35","194.53","187.36","","-3.21%"
"05/06/2018","194.38","193.32","196.11","191.40","","0.64%"
"04/29/2018","193.15","190.86","193.71","190.04","","0.96%"
"04/22/2018","191.32","186.94","191.94","185.38","","2.56%"
"04/15/2018","186.55","189.04","192.93","186.28","","-1.04%"
"04/08/2018","188.51","191.19","192.31","187.05","","-1.22%"
"04/01/2018","190.83","192.13","193.60","188.37","","-0.64%"
"03/25/2018","192.05","187.51","192.99","186.52","","3.19%"
"03/18/2018","186.12","193.31","193.31","185.66","","-3.82%"
"03/11/2018","193.51","191.08","193.78","190.89","","1.28%"
"03/04/2018","191.07","183.47","191.07","183.35","","3.68%"
"02/25/2018","184.29","189.81","190.27","182.70","","-2.71%"
"02/18/2018","189.43","188.72","190.48","184.10","","-0.01%"
"02/11/2018","189.44","187.11","190.23","182.07","","1.75%"
"02/04/2018","186.19","193.40","195.42","180.54","","-4.11%"
"01/28/2018","194.17","198.88","200.56","192.82","","-2.46%"
"01/21/2018","199.06","194.87","199.60","194.59","","2.27%"
"01/14/2018","194.65","193.48","197.10","192.97","","0.84%"
"01/07/2018","193.02","200.01","201.43","192.52","","-3.46%"
"12/31/2017","199.93","204.22","204.27","199.31","","-1.93%"
"12/24/2017","203.86","201.35","204.55","201.01","","1.27%"
"12/17/2017","201.31","206.47","207.68","199.63","","-2.28%"
"12/10/2017","206.01","204.30","207.13","203.64","","0.82%"
"12/03/2017","204.33","206.72","207.17","202.15","","-0.95%"
"11/26/2017","206.29","207.56","207.63","204.48","","-0.49%"
"11/19/2017","207.31","206.76","207.70","205.91","","0.29%"
"11/12/2017","206.71","209.08","209.65","206.59","","-0.85%"
"11/05/2017","208.49","202.72","209.49","202.72","","3.21%"
"10/29/2017","202.00","198.74","203.35","198.61","","1.60%"
"10/22/2017","198.81","202.26","202.43","196.73","","-1.62%"
"10/15/2017","202.08","203.67","203.87","201.32","","-0.81%"
"10/08/2017","203.72","200.13","204.29","199.76","","1.77%"
"10/01/2017","200.18","199.41","201.34","197.85","","0.49%"
"09/24/2017","199.20","198.68","200.08","197.23","","0.28%"
"09/17/2017","198.64","204.48","204.80","198.40","","-2.83%"
"09/10/2017","204.43","204.73","205.98","201.42","","0.01%"
"09/03/2017","204.41","202.90","205.18","201.42","","0.78%"
"08/27/2017","202.82","202.23","203.64","199.96","","0.41%"
"08/20/2017","202.00","197.66","202.88","197.39","","2.26%"
"08/13/2017","197.53","198.01","201.19","197.04","","0.15%"
"08/06/2017","197.23","201.19","201.42","196.43","","-1.93%"
"07/30/2017","201.11","201.52","202.91","199.87","","-0.18%"
"07/23/2017","201.48","200.44","202.38","198.93","","0.53%"
"07/16/2017","200.42","198.81","201.18","198.38","","0.75%"
"07/09/2017","198.92","196.28","199.13","192.80","","1.49%"
"07/02/2017","196.00","199.73","201.19","194.58","","-1.51%"
"06/25/2017","199.01","201.63","203.18","198.51","","-1.01%"
"06/18/2017","201.05","200.98","201.88","199.05","","0.15%"
