"Date","Price","Open","High","Low","Vol.","Change %"
"03/11/2018","548.78","561.12","563.80","547.19","","-2.12%"
"03/04/2018","560.68","550.00","560.70","549.34","","1.66%"
"02/25/2018","551.55","560.20","563.90","542.56","","-1.30%"
"02/18/2018","558.80","564.85","564.97","551.84","","-2.24%"
"02/11/2018","571.63","555.05","574.14","554.78","","3.42%"
"02/04/2018","552.74","580.05","582.60","541.99","","-5.10%"
"01/28/2018","582.45","605.83","606.90","581.77","","-3.77%"
"01/21/2018","605.24","598.48","605.25","597.90","","1.11%"
"01/14/2018","598.60","586.15","599.09","585.29","","2.37%"
"01/07/2018","584.75","587.07","590.83","581.40","","-0.55%"
"12/31/2017","588.00","588.46","589.12","583.31","","0.10%"
"12/24/2017","587.39","587.58","590.81","586.30","","0.02%"
"12/17/2017","587.29","589.33","592.57","583.51","","-0.18%"
"12/10/2017","588.34","580.13","589.29","577.89","","1.25%"
"12/03/2017","581.06","577.71","585.49","576.64","","0.62%"
"11/26/2017","577.48","564.50","577.71","563.73","","2.36%"
"11/19/2017","564.14","563.19","567.56","562.85","","0.03%"
"11/12/2017","563.97","558.82","567.99","557.31","","0.97%"
"11/05/2017","558.57","546.37","559.23","540.27","","2.06%"
"10/29/2017","547.29","546.19","549.59","541.66","","0.05%"
"10/22/2017","547.02","555.49","557.25","545.68","","-1.47%"
"10/15/2017","555.16","562.17","562.79","553.20","","-1.23%"
"10/08/2017","562.10","554.90","563.77","551.33","","1.50%"
"10/01/2017","553.77","555.68","560.62","552.75","","-0.29%"
"09/24/2017","555.39","556.45","561.12","552.86","","-0.06%"
"09/17/2017","555.71","568.50","570.30","555.14","","-2.31%"
"09/10/2017","568.86","566.17","571.65","565.82","","0.75%"
"09/03/2017","564.63","563.30","568.80","562.01","","0.09%"
"08/27/2017","564.14","561.64","564.24","558.36","","0.51%"
"08/20/2017","561.30","566.69","570.97","559.35","","-0.97%"
"08/13/2017","566.82","567.97","574.92","566.32","","0.05%"
"08/06/2017","566.56","566.32","570.49","565.97","","0.07%"
"07/30/2017","566.14","568.92","571.21","565.29","","-0.60%"
"07/23/2017","569.53","566.91","575.37","560.99","","0.37%"
"07/16/2017","567.44","564.30","568.05","563.14","","0.58%"
"07/09/2017","564.15","562.51","564.95","555.50","","0.31%"
"07/02/2017","562.39","568.23","569.36","560.89","","-0.78%"
"06/25/2017","566.83","574.32","577.18","563.80","","-1.06%"
"06/18/2017","572.93","578.80","581.72","572.46","","-0.88%"
"06/11/2017","578.04","581.54","586.23","572.99","","-0.59%"
