"Date","Price","Open","High","Low","Vol.","Change %"
"01/03/2021","757.79","749.89","763.30","726.86","1.59B","1.10%"
"12/27/2020","749.54","748.70","751.70","735.89","854.48M","0.73%"
"12/20/2020","744.10","737.65","748.15","731.20","1.01B","-0.59%"
"12/13/2020","748.53","753.83","755.33","738.35","1.70B","0.07%"
"12/06/2020","748.01","751.13","756.14","742.10","1.93B","-0.52%"
"11/29/2020","751.94","746.90","753.43","736.78","2.13B","0.43%"
"11/22/2020","748.75","736.82","760.26","736.74","1.53B","2.43%"
"11/15/2020","730.99","734.02","748.05","728.34","1.91B","1.05%"
"11/08/2020","723.41","719.41","739.67","703.17","2.45B","5.28%"
"11/01/2020","687.16","647.82","690.73","646.34","1.60B","7.20%"
"10/25/2020","641.01","678.72","678.72","631.03","1.99B","-6.52%"
"10/18/2020","685.74","690.18","693.96","677.37","1.64B","-0.55%"
"10/11/2020","689.55","685.20","693.80","673.82","1.49B","1.10%"
"10/04/2020","682.05","661.93","686.62","657.91","1.82B","4.00%"
"09/27/2020","655.83","654.69","663.45","638.45","1.72B","1.44%"
"09/20/2020","646.54","654.16","655.94","628.94","1.71B","-2.60%"
"09/13/2020","663.78","658.78","676.34","656.95","2.19B","1.52%"
"09/06/2020","653.85","650.91","658.69","641.85","1.40B","-0.30%"
"08/30/2020","655.80","662.33","675.78","647.31","1.83B","-1.25%"
"08/23/2020","664.07","648.09","664.35","646.56","1.76B","3.02%"
"08/16/2020","644.59","655.30","657.06","639.19","1.30B","-1.50%"
"08/09/2020","654.39","636.59","664.44","636.58","1.94B","3.10%"
"08/02/2020","634.74","606.99","634.89","603.15","1.91B","4.76%"
"07/26/2020","605.88","605.77","615.68","595.87","1.99B","-0.16%"
"07/19/2020","606.87","604.82","617.45","599.17","1.73B","-0.19%"
"07/12/2020","608.04","579.46","609.48","572.88","2.04B","5.80%"
"07/05/2020","574.69","591.41","594.13","565.82","1.99B","-1.39%"
"06/28/2020","582.80","566.41","591.34","563.60","1.93B","4.18%"
"06/21/2020","559.40","579.75","590.25","555.15","2.82B","-4.02%"
"06/14/2020","582.81","561.47","610.18","558.98","2.78B","0.57%"
"06/07/2020","579.51","636.98","643.96","565.58","3.54B","-8.03%"
"05/31/2020","630.14","569.64","641.64","567.34","3.68B","10.52%"
"05/24/2020","570.15","555.15","585.07","555.00","2.42B","6.01%"
"05/17/2020","537.84","520.96","542.89","520.91","2.43B","7.20%"
"05/10/2020","501.72","527.30","530.37","480.69","2.52B","-5.90%"
"05/03/2020","533.16","518.39","533.95","512.08","2.50B","1.32%"
"04/26/2020","526.21","524.36","559.34","522.64","3.12B","1.16%"
"04/19/2020","520.20","522.63","529.11","504.81","2.24B","-2.48%"
"04/12/2020","533.43","531.28","534.76","502.00","2.71B","-0.14%"
"04/05/2020","534.19","497.73","543.65","497.73","2.52B","12.30%"
"03/29/2020","475.70","496.84","509.26","469.79","2.36B","-4.48%"
"03/22/2020","498.02","426.47","522.66","403.78","2.78B","15.43%"
"03/15/2020","431.44","500.99","500.99","423.00","2.87B","-18.38%"
"03/08/2020","528.60","588.94","588.94","489.74","2.49B","-13.12%"
"03/01/2020","608.40","621.83","651.08","592.26","2.06B","-1.62%"
"02/23/2020","618.39","691.85","691.85","599.43","1.81B","-12.18%"
"02/16/2020","704.12","710.32","711.93","700.66","679.55M","-1.22%"
"02/09/2020","712.80","704.11","719.17","703.56","818.74M","1.08%"
"02/02/2020","705.20","686.45","711.09","682.93","954.49M","3.08%"
"01/26/2020","684.12","693.09","704.65","681.48","1.36B","-2.90%"
"01/19/2020","704.53","709.13","710.39","696.85","876.28M","-1.03%"
"01/12/2020","711.83","699.40","714.95","699.03","911.80M","1.99%"
"01/05/2020","697.97","696.37","703.67","694.14","960.57M","-0.18%"
"12/29/2019","699.23","691.24","700.08","684.71","682.45M","1.14%"
"12/22/2019","691.34","690.67","693.51","688.48","421.32M","0.49%"
"12/15/2019","687.99","687.61","689.58","681.14","1.09B","0.26%"
"12/08/2019","686.22","679.97","693.01","676.87","833.31M","0.74%"
"12/01/2019","681.20","689.30","690.06","665.92","873.09M","-1.09%"
"11/24/2019","688.72","687.94","694.88","687.41","584.18M","0.29%"
"11/17/2019","686.73","690.70","692.74","681.04","766.34M","-0.81%"
"11/10/2019","692.36","684.78","693.75","683.28","713.43M","0.57%"
"11/03/2019","688.42","679.33","691.77","679.33","1.05B","1.85%"
"10/27/2019","675.93","664.31","675.93","658.26","1.12B","2.04%"
"10/20/2019","662.43","649.62","663.88","649.62","966.66M","2.16%"
"10/13/2019","648.41","646.05","659.06","644.47","858.66M","0.10%"
"10/06/2019","647.76","636.21","653.09","624.14","845.08M","1.54%"
"09/29/2019","637.93","655.54","659.60","617.19","940.28M","-2.39%"
"09/22/2019","653.53","652.96","659.57","648.12","775.38M","-0.44%"
"09/15/2019","656.39","664.00","666.19","654.84","922.65M","-1.47%"
"09/08/2019","666.21","649.80","669.37","645.69","952.24M","2.86%"
"09/01/2019","647.68","630.88","651.07","623.40","760.34M","1.80%"
"08/25/2019","636.24","619.70","640.12","611.42","840.56M","3.60%"
"08/18/2019","614.12","629.70","634.54","611.35","1.05B","-1.62%"
"08/11/2019","624.22","632.24","639.52","606.84","1.47B","-1.61%"
"08/04/2019","634.46","633.68","640.37","615.38","1.04B","-0.62%"
"07/28/2019","638.40","660.81","664.45","634.09","1.10B","-3.45%"
"07/21/2019","661.19","652.67","665.77","650.73","946.83M","1.38%"
"07/14/2019","652.22","659.61","663.48","645.08","910.87M","-1.25%"
"07/07/2019","660.45","650.11","660.49","642.64","786.60M","1.24%"
"06/30/2019","652.39","656.61","658.53","644.22","533.88M","0.11%"
"06/23/2019","651.69","650.04","652.68","643.03","867.56M","0.30%"
"06/16/2019","649.74","633.39","655.65","630.27","995.77M","2.66%"
"06/09/2019","632.91","639.75","643.31","628.43","","-0.43%"
"06/02/2019","635.64","605.20","637.99","603.83","","5.10%"
"05/26/2019","604.80","620.86","622.55","604.42","","-2.46%"
"05/19/2019","620.08","627.22","635.66","615.88","","-1.47%"
"05/12/2019","629.36","632.89","638.42","619.38","","-1.93%"
"05/05/2019","641.72","650.78","655.15","627.85","","-2.81%"
"04/28/2019","660.25","653.58","661.11","646.91","","1.12%"
"04/21/2019","652.91","658.23","665.02","645.38","","-1.03%"
"04/14/2019","659.70","650.86","660.57","646.64","","1.33%"
"04/07/2019","651.03","644.88","651.10","633.46","","0.29%"
"03/31/2019","649.13","636.00","650.96","636.00","","2.65%"
"03/24/2019","632.36","615.07","632.82","613.70","","2.85%"
"03/17/2019","614.81","623.40","633.97","614.73","","-1.52%"
"03/10/2019","624.31","614.05","630.16","612.33","","0.29%"
"03/03/2019","622.52","643.00","646.56","617.07","","-2.86%"
"02/24/2019","640.88","644.97","647.34","636.84","","0.15%"
"02/17/2019","639.89","634.01","640.16","632.15","","0.64%"
"02/10/2019","635.82","616.03","635.83","615.92","","3.53%"
"02/03/2019","614.16","604.93","620.86","604.04","","1.52%"
"01/27/2019","604.94","583.95","609.19","578.84","","2.58%"
"01/20/2019","589.72","587.49","591.82","572.79","","-0.07%"
"01/13/2019","590.15","568.84","592.50","565.24","","3.30%"
"01/06/2019","571.30","550.26","572.32","545.47","","4.09%"
"12/30/2018","548.85","538.48","549.07","526.11","","2.25%"
"12/23/2018","536.75","521.25","544.26","504.57","","2.44%"
"12/16/2018","523.96","559.86","563.86","522.92","","-6.62%"
"12/09/2018","561.11","568.91","581.10","558.74","","-1.50%"
"12/02/2018","569.63","618.08","623.49","567.80","","-6.29%"
"11/25/2018","607.87","586.93","608.37","582.03","","4.04%"
"11/18/2018","584.29","603.01","603.24","579.17","","-3.22%"
"11/11/2018","603.75","607.98","607.98","589.94","","-0.73%"
"11/04/2018","608.20","597.07","617.45","595.40","","2.06%"
"10/28/2018","595.95","585.89","604.34","563.06","","2.57%"
"10/21/2018","581.00","616.08","617.56","572.56","","-5.55%"
"10/14/2018","615.16","621.06","634.89","613.03","","-1.02%"
"10/07/2018","621.50","663.84","665.86","614.33","","-6.41%"
"09/30/2018","664.07","666.13","672.85","660.33","","0.76%"
"09/23/2018","659.07","669.27","669.27","656.98","","-1.71%"
"09/16/2018","670.54","662.35","673.00","660.92","","1.31%"
"09/09/2018","661.90","651.07","662.38","648.95","","1.87%"
"09/02/2018","649.72","645.35","653.57","642.14","","0.62%"
"08/26/2018","645.72","644.28","652.96","643.40","","0.44%"
"08/19/2018","642.92","640.68","649.58","639.06","","0.50%"
"08/12/2018","639.72","631.32","641.04","621.21","","1.42%"
"08/05/2018","630.79","637.20","643.36","628.64","","-0.97%"
"07/29/2018","636.98","638.34","646.72","631.11","","-0.21%"
"07/22/2018","638.34","623.98","641.19","620.56","","2.07%"
"07/15/2018","625.40","620.77","628.14","615.18","","0.88%"
"07/08/2018","619.95","607.58","621.05","607.50","","2.23%"
"07/01/2018","606.40","598.68","608.35","596.05","","0.71%"
"06/24/2018","602.10","607.95","613.76","595.42","","-1.35%"
"06/17/2018","610.32","628.47","630.21","606.52","","-3.39%"
"06/10/2018","631.75","640.99","643.70","625.06","","-1.38%"
"06/03/2018","640.62","631.86","640.80","627.92","","1.58%"
"05/27/2018","630.67","632.13","633.92","621.90","","-0.73%"
"05/20/2018","635.28","637.04","644.21","627.68","","0.53%"
"05/13/2018","631.92","629.07","633.06","621.69","","0.66%"
"05/06/2018","627.76","608.27","630.15","608.25","","3.39%"
"04/29/2018","607.15","616.01","617.86","588.61","","-1.36%"
"04/22/2018","615.51","636.18","638.46","609.42","","-3.15%"
"04/15/2018","635.52","625.04","642.42","624.96","","2.14%"
"04/08/2018","622.18","615.24","627.75","609.28","","1.63%"
"04/01/2018","612.20","623.86","630.94","603.83","","-2.04%"
"03/25/2018","624.95","619.35","632.91","611.17","","2.03%"
"03/18/2018","612.52","643.09","648.63","611.55","","-4.97%"
"03/11/2018","644.55","658.35","658.70","637.02","","-1.98%"
"03/04/2018","657.58","628.00","657.64","624.08","","4.40%"
"02/25/2018","629.89","653.89","665.14","620.64","","-3.33%"
"02/18/2018","651.61","647.73","654.18","640.55","","0.33%"
"02/11/2018","649.44","623.26","655.79","621.88","","4.60%"
"02/04/2018","620.86","652.59","657.57","601.41","","-5.43%"
"01/28/2018","656.51","677.61","680.89","656.24","","-3.28%"
"01/21/2018","678.74","669.60","678.74","665.60","","1.17%"
"01/14/2018","670.90","678.51","680.07","667.71","","-0.88%"
"01/07/2018","676.88","656.85","677.61","655.39","","3.24%"
"12/31/2017","655.66","639.31","655.66","637.91","","2.80%"
"12/24/2017","637.81","636.76","640.97","636.43","","0.18%"
"12/17/2017","636.69","631.48","637.95","631.48","","1.08%"
