"Date","Price","Open","High","Low","Vol.","Change %"
"06/04/2017","402.33","388.41","402.68","385.19","","3.59%"
"05/28/2017","388.41","391.38","391.38","382.51","","-0.76%"
"05/21/2017","391.38","386.54","393.14","385.38","","1.25%"
"05/14/2017","386.54","390.45","394.73","380.73","","-1.00%"
"05/07/2017","390.45","395.46","397.10","388.39","","-1.27%"
"04/30/2017","395.46","390.76","398.97","390.42","","1.20%"
"04/23/2017","390.76","384.67","399.85","384.67","","1.58%"
"04/16/2017","384.67","380.38","389.11","380.09","","1.13%"
"04/09/2017","380.38","390.72","392.85","380.37","","-2.65%"
"04/02/2017","390.71","394.58","397.55","387.39","","-0.98%"
"03/26/2017","394.58","391.36","398.52","382.01","","0.82%"
"03/19/2017","391.36","406.86","406.86","386.24","","-3.81%"
"03/12/2017","406.86","410.72","413.44","406.59","","-0.94%"
"03/05/2017","410.72","413.42","414.95","408.06","","-0.65%"
"02/26/2017","413.42","405.25","419.11","404.17","","2.02%"
"02/19/2017","405.25","405.77","409.03","403.01","","-0.13%"
"02/12/2017","405.77","394.13","407.29","394.13","","2.95%"
"02/05/2017","394.13","393.13","395.48","386.16","","0.25%"
"01/29/2017","393.13","392.44","393.60","383.32","","0.18%"
"01/22/2017","392.44","384.22","395.17","380.63","","2.14%"
"01/15/2017","384.22","390.63","390.63","379.72","","-1.64%"
"01/08/2017","390.63","391.15","395.00","385.10","","-0.13%"
"01/01/2017","391.15","386.53","394.07","386.11","","1.20%"
"12/25/2016","386.53","392.04","393.25","383.98","","-1.41%"
"12/18/2016","392.04","388.73","393.49","385.68","","0.85%"
"12/11/2016","388.73","393.24","395.12","386.24","","-1.15%"
"12/04/2016","393.24","375.15","394.77","375.15","","4.82%"
"11/27/2016","375.15","371.95","380.01","366.25","","0.86%"
"11/20/2016","371.95","367.48","371.95","366.35","","1.22%"
"11/13/2016","367.48","359.43","369.97","359.43","","2.24%"
"11/06/2016","359.43","322.84","359.69","322.84","","11.33%"
"10/30/2016","322.84","328.09","329.73","321.73","","-1.60%"
"10/23/2016","328.09","326.20","331.19","325.40","","0.58%"
"10/16/2016","326.20","322.37","328.38","320.16","","1.19%"
"10/09/2016","322.37","325.70","328.79","317.40","","-1.02%"
"10/02/2016","325.70","320.82","326.47","318.39","","1.52%"
"09/25/2016","320.82","321.82","322.34","314.86","","-0.31%"
"09/18/2016","321.82","319.18","325.07","319.18","","0.83%"
"09/11/2016","319.18","323.25","327.88","318.04","","-1.26%"
"09/04/2016","323.25","330.55","330.71","323.25","","-2.21%"
"08/28/2016","330.55","324.21","331.36","324.21","","1.96%"
"08/21/2016","324.21","323.05","326.69","321.90","","0.36%"
"08/14/2016","323.05","321.42","323.91","321.21","","0.51%"
"08/07/2016","321.42","323.41","324.69","320.11","","-0.62%"
"07/31/2016","323.41","318.90","323.41","314.46","","1.41%"
"07/24/2016","318.90","319.30","320.11","316.88","","-0.13%"
"07/17/2016","319.30","317.02","319.53","316.52","","0.72%"
"07/10/2016","317.02","309.07","318.95","309.07","","2.57%"
"07/03/2016","309.07","306.76","309.45","298.94","","0.75%"
"06/26/2016","306.76","297.92","308.77","287.94","","2.97%"
"06/19/2016","297.92","305.37","314.95","297.70","","-2.44%"
"06/12/2016","305.37","311.39","312.90","300.64","","-1.93%"
"06/05/2016","311.39","316.29","319.41","310.40","","-1.55%"
"05/29/2016","316.29","320.43","321.64","312.92","","-1.29%"
"05/22/2016","320.43","312.26","321.63","310.72","","2.62%"
"05/15/2016","312.26","307.92","314.00","306.58","","1.41%"
"05/08/2016","307.92","311.33","315.07","307.50","","-1.10%"
"05/01/2016","311.33","313.64","317.40","307.90","","-0.74%"
"04/24/2016","313.64","317.65","320.36","311.50","","-1.26%"
"04/17/2016","317.65","309.04","318.47","307.55","","2.79%"
"04/10/2016","309.04","297.29","311.34","297.29","","3.95%"
"04/03/2016","297.29","306.18","306.45","294.70","","-2.90%"
"03/27/2016","306.18","301.16","306.61","299.17","","1.67%"
"03/20/2016","301.16","306.90","308.22","298.42","","-1.87%"
"03/13/2016","306.90","302.39","308.07","298.06","","1.49%"
"03/06/2016","302.39","299.42","302.57","291.15","","0.99%"
"02/28/2016","299.42","286.64","300.83","283.55","","4.46%"
"02/21/2016","286.64","282.48","289.14","275.19","","1.47%"
"02/14/2016","282.48","275.50","285.04","275.50","","2.53%"
"02/07/2016","275.50","282.15","282.15","262.78","","-2.36%"
"01/31/2016","282.15","292.87","292.87","275.50","","-3.67%"
"01/24/2016","292.90","287.17","292.90","280.41","","2.00%"
"01/17/2016","287.17","288.68","292.71","276.91","","-0.52%"
"01/10/2016","288.68","297.76","302.83","285.07","","-3.05%"
"01/03/2016","297.76","321.73","321.73","297.36","","-7.45%"
"12/27/2015","321.73","324.50","327.52","321.34","","-0.85%"
"12/20/2015","324.50","314.96","325.89","314.96","","3.03%"
"12/13/2015","314.96","314.99","328.99","312.06","","-0.01%"
"12/06/2015","314.99","332.86","332.86","313.20","","-5.37%"
"11/29/2015","332.86","330.37","333.93","323.34","","0.75%"
"11/22/2015","330.37","331.51","332.41","326.55","","-0.34%"
"11/15/2015","331.51","321.43","332.99","320.03","","3.14%"
"11/08/2015","321.43","332.65","332.68","320.76","","-3.37%"
"11/01/2015","332.65","323.97","334.99","323.97","","2.68%"
"10/25/2015","323.97","324.95","330.43","320.81","","-0.30%"
"10/18/2015","324.95","316.99","325.11","315.33","","2.51%"
"10/11/2015","316.99","313.03","317.62","307.89","","1.27%"
"10/04/2015","313.03","305.89","315.82","305.89","","2.44%"
"09/27/2015","305.57","307.40","307.40","296.13","","-0.60%"
"09/20/2015","307.40","305.79","310.12","300.48","","0.53%"
"09/13/2015","305.79","310.27","317.68","305.05","","-1.44%"
"09/06/2015","310.27","304.21","316.03","304.21","","2.00%"
"08/30/2015","304.18","317.70","317.70","302.19","","-4.26%"
"08/23/2015","317.70","319.37","319.59","299.11","","-0.52%"
"08/16/2015","319.37","339.41","340.65","319.37","","-5.90%"
"08/09/2015","339.41","338.42","342.17","330.96","","0.30%"
"08/02/2015","338.41","338.84","341.54","336.14","","-0.13%"
"07/26/2015","338.84","338.39","340.88","334.72","","0.13%"
"07/19/2015","338.39","341.84","344.90","337.80","","-1.01%"
"07/12/2015","341.84","331.85","342.62","331.85","","3.01%"
"07/05/2015","331.85","331.92","332.64","325.02","","-0.02%"
"06/28/2015","331.92","335.77","335.77","327.47","","-1.15%"
"06/21/2015","335.77","336.08","340.51","334.43","","-0.09%"
"06/14/2015","336.08","336.39","339.84","332.92","","-0.09%"
"06/07/2015","336.39","333.08","338.48","330.08","","0.99%"
"05/31/2015","333.08","330.53","335.25","329.55","","0.77%"
"05/24/2015","330.53","333.96","334.52","330.09","","-1.03%"
"05/17/2015","333.96","332.24","336.94","332.12","","0.51%"
"05/10/2015","332.25","333.01","333.99","328.18","","-0.23%"
"05/03/2015","333.01","327.79","333.08","324.09","","1.59%"
"04/26/2015","327.79","326.66","329.04","323.87","","0.35%"
"04/19/2015","326.66","325.05","328.41","324.12","","0.50%"
"04/12/2015","325.04","326.65","330.61","323.89","","-0.49%"
"04/05/2015","326.65","326.25","327.58","323.20","","0.13%"
"03/29/2015","326.24","322.81","328.12","322.37","","1.06%"
"03/22/2015","322.81","332.93","334.13","320.91","","-3.04%"
"03/15/2015","332.93","327.05","333.44","327.05","","1.80%"
"03/08/2015","327.05","325.73","329.37","320.26","","0.41%"
"03/01/2015","325.73","327.52","331.42","325.29","","-0.55%"
"02/22/2015","327.52","329.18","330.90","326.39","","-0.50%"
"02/15/2015","329.18","328.84","330.64","323.96","","0.10%"
"02/08/2015","328.84","324.93","330.03","322.61","","1.20%"
"02/01/2015","324.93","310.01","328.18","308.59","","4.81%"
"01/25/2015","310.01","320.51","322.09","309.97","","-3.28%"
"01/18/2015","320.51","316.65","324.28","313.27","","1.22%"
"01/11/2015","316.65","325.36","326.61","310.96","","-2.68%"
"01/04/2015","325.36","333.41","333.41","320.11","","-2.41%"
"12/28/2014","333.41","336.37","339.18","331.06","","-0.96%"
"12/21/2014","336.64","333.58","338.48","333.43","","1.00%"
"12/14/2014","333.32","324.37","334.87","318.07","","2.86%"
"12/07/2014","324.06","333.73","336.81","324.06","","-2.92%"
"11/30/2014","333.79","327.52","334.74","325.00","","1.77%"
"11/23/2014","328.00","326.32","329.42","326.32","","0.65%"
"11/16/2014","325.89","323.35","327.40","322.17","","0.68%"
"11/09/2014","323.70","324.87","327.00","323.29","","-0.38%"
"11/02/2014","324.95","321.43","325.58","319.86","","1.17%"
"10/26/2014","321.20","310.86","321.41","309.65","","3.24%"
"10/19/2014","311.13","300.53","311.22","300.09","","3.50%"
"10/12/2014","300.62","304.13","305.99","290.41","","-1.13%"
"10/05/2014","304.06","314.30","315.39","304.02","","-3.06%"
"09/28/2014","313.66","313.47","314.13","306.38","","-0.13%"
"09/21/2014","314.06","318.64","318.95","311.17","","-1.51%"
"09/14/2014","318.89","314.02","321.88","313.17","","1.52%"
"09/07/2014","314.10","315.34","316.54","311.74","","-0.40%"
"08/31/2014","315.37","314.36","316.77","312.71","","0.44%"
"08/24/2014","313.99","311.36","315.22","311.36","","1.02%"
"08/17/2014","310.83","304.45","312.66","304.45","","2.30%"
"08/10/2014","303.84","301.31","306.35","300.91","","0.94%"
"08/03/2014","301.01","299.55","302.08","297.40","","0.60%"
"07/27/2014","299.21","308.36","309.37","298.07","","-3.03%"
"07/20/2014","308.55","308.11","310.70","306.61","","-0.03%"
"07/13/2014","308.63","306.71","310.40","304.97","","0.96%"
"07/06/2014","305.70","310.27","310.27","303.38","","-1.59%"
"06/29/2014","310.64","306.53","310.81","305.96","","1.32%"
"06/22/2014","306.58","307.83","309.28","303.62","","-0.43%"
"06/15/2014","307.90","303.62","308.31","301.61","","1.32%"
"06/08/2014","303.88","306.59","308.24","303.03","","-0.93%"
"06/01/2014","306.72","299.99","306.89","298.62","","2.32%"
"05/25/2014","299.78","296.56","300.24","296.56","","1.18%"
"05/18/2014","296.27","292.31","296.47","291.36","","1.27%"
"05/11/2014","292.56","295.50","298.97","290.18","","-0.85%"
"05/04/2014","295.08","295.82","296.88","290.92","","-0.42%"
"04/27/2014","296.32","294.66","298.83","289.92","","0.68%"
"04/20/2014","294.32","294.60","297.95","293.69","","-0.04%"
"04/13/2014","294.43","287.33","295.23","286.16","","2.65%"
"04/06/2014","286.83","298.66","298.66","285.74","","-3.99%"
"03/30/2014","298.76","298.65","303.90","298.65","","0.18%"
"03/23/2014","298.23","302.40","303.87","295.40","","-1.34%"
"03/16/2014","302.29","294.01","305.45","294.01","","3.06%"
"03/09/2014","293.31","300.76","301.57","292.87","","-2.51%"
"03/02/2014","300.87","291.75","302.35","287.83","","3.01%"
"02/23/2014","292.07","288.84","293.53","287.56","","1.16%"
"02/16/2014","288.72","291.27","292.62","286.49","","-0.86%"
"02/09/2014","291.21","286.75","291.53","285.33","","1.58%"
"02/02/2014","286.68","283.63","286.86","276.34","","1.04%"
"01/26/2014","283.73","284.48","287.69","281.29","","-0.28%"
"01/19/2014","284.53","295.88","297.41","284.53","","-3.75%"
"01/12/2014","295.62","296.78","298.68","292.16","","-0.50%"
"01/05/2014","297.12","295.35","297.82","294.71","","0.72%"
"12/29/2013","294.99","293.92","295.94","292.39","","0.37%"
"12/22/2013","293.91","291.87","294.45","291.87","","0.85%"
"12/15/2013","291.44","284.33","292.42","282.57","","2.62%"
"12/08/2013","284.01","287.94","289.30","283.01","","-1.28%"
"12/01/2013","287.68","289.02","290.92","283.46","","-0.43%"
"11/24/2013","288.92","289.24","290.76","288.74","","-0.04%"
"11/17/2013","289.05","284.37","289.16","282.84","","1.69%"
"11/10/2013","284.25","280.37","284.42","276.51","","1.33%"
"11/03/2013","280.51","277.76","280.54","274.20","","1.07%"
"10/27/2013","277.54","280.91","281.96","276.32","","-1.21%"
"10/20/2013","280.94","281.81","283.32","278.58","","-0.35%"
"10/13/2013","281.92","273.04","282.28","271.69","","2.99%"
"10/06/2013","273.73","269.62","273.79","262.54","","1.28%"
"09/29/2013","270.26","269.77","270.84","266.00","","-0.04%"
"09/22/2013","270.36","274.85","274.85","269.10","","-1.92%"
"09/15/2013","275.65","271.87","279.76","271.87","","1.59%"
"09/08/2013","271.33","266.39","272.96","266.39","","1.93%"
"09/01/2013","266.20","261.82","267.78","261.82","","1.80%"
"08/25/2013","261.50","269.76","270.90","260.32","","-3.07%"
"08/18/2013","269.78","269.12","270.05","265.44","","0.11%"
"08/11/2013","269.49","274.45","275.92","268.92","","-2.02%"
"08/04/2013","275.04","280.24","280.71","273.90","","-1.92%"
"07/28/2013","280.43","277.75","280.78","275.17","","0.85%"
"07/21/2013","278.07","279.35","281.86","275.49","","-0.44%"
"07/14/2013","279.31","274.42","279.36","273.31","","1.80%"
"07/07/2013","274.37","267.48","274.37","267.48","","2.70%"
"06/30/2013","267.15","262.41","267.15","260.86","","1.94%"
"06/23/2013","262.06","257.65","264.35","250.73","","1.59%"
"06/16/2013","257.96","263.34","267.58","254.96","","-1.86%"
"06/09/2013","262.85","268.62","270.01","260.44","","-2.09%"
"06/02/2013","268.46","266.96","268.96","258.54","","0.62%"
"05/26/2013","266.80","266.15","272.13","266.07","","0.52%"
"05/19/2013","265.42","268.29","273.60","262.35","","-1.14%"
"05/12/2013","268.47","258.83","268.57","258.01","","3.68%"
"05/05/2013","258.95","253.87","260.05","253.87","","1.98%"
"04/28/2013","253.91","250.38","255.07","249.02","","1.52%"
"04/21/2013","250.10","243.84","252.68","241.60","","2.66%"
"04/14/2013","243.61","249.15","249.57","239.21","","-2.18%"
"04/07/2013","249.04","242.93","251.21","241.75","","2.51%"
"03/31/2013","242.95","245.32","246.25","239.61","","-1.00%"
"03/24/2013","245.41","245.45","246.78","243.35","","0.11%"
"03/17/2013","245.13","247.96","247.96","243.75","","-1.46%"
"03/10/2013","248.77","245.34","249.18","244.85","","1.35%"
"03/03/2013","245.46","237.08","246.27","236.45","","3.40%"
"02/24/2013","237.40","238.97","239.90","231.01","","-0.53%"
"02/17/2013","238.67","239.39","241.42","235.01","","-0.25%"
"02/10/2013","239.26","237.07","240.53","236.62","","0.88%"
"02/03/2013","237.18","236.96","237.89","233.95","","-0.04%"
"01/27/2013","237.28","235.55","237.82","233.04","","0.74%"
"01/20/2013","235.54","231.35","235.63","231.18","","1.81%"
"01/13/2013","231.35","230.66","231.66","228.58","","0.30%"
"01/06/2013","230.65","229.92","231.44","227.58","","0.24%"
"12/30/2012","230.09","218.09","230.23","217.53","24.55M","5.44%"
"12/23/2012","218.22","221.28","221.79","217.15","14.20M","-1.42%"
"12/16/2012","221.36","214.86","223.92","214.86","36.02M","3.12%"
"12/09/2012","214.67","214.87","218.45","213.81","28.04M","-0.23%"
"12/02/2012","215.17","211.81","215.17","209.29","29.72M","1.69%"
"11/25/2012","211.60","212.53","212.56","207.23","24.85M","-0.62%"
"11/18/2012","212.92","205.95","212.92","205.95","15.90M","3.72%"
"11/11/2012","205.28","208.61","209.96","202.39","27.81M","-1.54%"
"11/04/2012","208.50","214.93","217.92","206.93","30.72M","-3.10%"
"10/28/2012","215.18","212.58","217.62","212.48","18.44M","1.22%"
"10/21/2012","212.58","216.82","217.29","211.34","27.35M","-2.01%"
"10/14/2012","216.93","212.91","220.60","212.73","34.42M","1.95%"
"10/07/2012","212.78","216.18","217.15","212.16","24.19M","-1.69%"
"09/30/2012","216.43","210.16","218.44","210.16","26.39M","3.03%"
"09/23/2012","210.07","213.49","214.65","208.45","25.73M","-1.60%"
"09/16/2012","213.49","218.78","218.78","212.41","28.75M","-2.42%"
"09/09/2012","218.78","210.71","220.66","208.47","39.90M","3.82%"
"09/02/2012","210.72","203.39","210.94","202.54","22.00M","3.60%"
"08/26/2012","203.39","203.42","204.11","201.24","19.92M","-0.01%"
"08/19/2012","203.42","203.41","206.67","201.18","21.98M","0.00%"
"08/12/2012","203.42","200.94","203.49","199.71","18.50M","1.22%"
"08/05/2012","200.96","199.78","202.63","199.57","20.00M","0.59%"
"07/29/2012","199.79","198.87","200.34","193.05","25.26M","0.46%"
"07/22/2012","198.88","193.42","199.82","189.67","29.51M","2.82%"
"07/15/2012","193.42","198.07","198.97","193.29","30.37M","-2.35%"
"07/08/2012","198.07","194.90","198.21","191.88","24.48M","1.62%"
"07/01/2012","194.92","197.36","199.81","194.16","16.28M","-1.24%"
"06/24/2012","197.37","193.19","197.37","188.38","28.78M","2.16%"
"06/17/2012","193.19","193.35","197.11","191.32","32.00M","-0.08%"
"06/10/2012","193.35","189.73","193.40","185.09","33.41M","1.90%"
"06/03/2012","189.75","181.21","190.81","178.61","35.63M","4.71%"
"05/27/2012","181.21","188.40","191.07","181.07","26.90M","-3.83%"
"05/20/2012","188.42","185.10","191.21","184.34","32.47M","1.79%"
"05/13/2012","185.10","199.08","199.08","184.47","39.18M","-7.03%"
"05/06/2012","199.10","202.74","204.73","197.24","34.68M","-1.80%"
"04/29/2012","202.74","208.73","211.34","202.35","29.37M","-2.87%"
"04/22/2012","208.73","204.40","209.43","200.82","30.05M","2.12%"
"04/15/2012","204.40","203.38","208.53","203.38","35.77M","0.50%"
"04/08/2012","203.38","209.17","209.17","201.38","35.34M","-2.77%"
"04/01/2012","209.18","212.83","215.20","208.46","25.19M","-1.72%"
"03/25/2012","212.84","211.99","215.74","209.86","33.85M","0.40%"
"03/18/2012","211.99","211.96","215.28","209.37","43.84M","0.01%"
"03/11/2012","211.96","200.20","212.45","198.23","52.67M","5.86%"
"03/04/2012","200.22","199.93","201.25","193.81","32.29M","0.14%"
"02/26/2012","199.94","197.26","201.26","195.00","32.76M","1.36%"
"02/19/2012","197.26","199.01","200.04","195.72","24.35M","-0.88%"
"02/12/2012","199.01","195.95","199.18","193.84","38.86M","1.54%"
"02/05/2012","196.00","198.36","199.99","195.10","37.50M","-1.19%"
"01/29/2012","198.36","190.31","198.36","187.07","38.63M","4.23%"
"01/22/2012","190.31","190.73","193.07","188.37","39.10M","-0.22%"
"01/15/2012","190.73","186.16","190.74","183.68","36.55M","2.45%"
"01/08/2012","186.16","180.58","188.42","180.44","40.99M","3.09%"
"01/01/2012","180.58","175.23","182.54","175.23","31.83M","3.05%"
"12/25/2011","175.23","177.54","178.12","173.48","16.56M","-1.31%"
"12/18/2011","177.55","169.32","177.55","164.85","34.14M","4.86%"
"12/11/2011","169.32","176.02","176.02","167.14","36.26M","-3.82%"
"12/04/2011","176.04","173.14","179.35","171.51","39.09M","1.67%"
"11/27/2011","173.14","158.12","176.30","158.12","44.22M","9.49%"
"11/20/2011","158.13","167.87","167.87","157.40","27.26M","-5.80%"
"11/13/2011","167.87","177.73","177.73","166.14","39.05M","-5.57%"
"11/06/2011","177.77","178.56","183.35","172.42","37.92M","-0.49%"
"10/30/2011","178.65","188.86","188.86","172.94","44.76M","-5.41%"
"10/23/2011","188.86","176.57","190.51","174.39","47.68M","6.96%"
"10/16/2011","176.57","169.88","176.63","163.95","50.01M","3.93%"
"10/09/2011","169.90","159.08","174.36","159.08","40.85M","6.80%"
"10/02/2011","159.08","159.04","165.50","147.66","54.35M","0.02%"
"09/25/2011","159.05","157.48","169.59","157.48","41.65M","1.00%"
"09/18/2011","157.48","174.00","174.00","152.98","48.19M","-9.49%"
"09/11/2011","174.00","164.20","175.50","161.74","40.27M","5.96%"
"09/04/2011","164.21","168.53","173.56","162.50","31.95M","-2.56%"
"08/28/2011","168.53","171.81","181.08","168.25","38.64M","-1.91%"
"08/21/2011","171.82","163.04","178.86","158.91","59.92M","5.39%"
"08/14/2011","163.04","171.71","177.32","162.81","44.15M","-5.07%"
"08/07/2011","171.75","180.78","180.78","161.84","75.68M","-5.00%"
"07/31/2011","180.79","199.18","202.07","177.58","49.24M","-9.23%"
"07/24/2011","199.18","206.45","206.45","197.07","29.28M","-3.52%"
"07/17/2011","206.45","199.93","207.44","195.00","37.76M","3.26%"
"07/10/2011","199.93","208.06","208.06","198.39","30.97M","-3.91%"
"07/03/2011","208.06","210.44","211.34","205.92","21.36M","-1.14%"
"06/26/2011","210.45","198.77","210.78","198.77","31.12M","5.88%"
"06/19/2011","198.77","200.82","204.64","197.88","29.02M","-1.02%"
"06/12/2011","200.82","199.18","204.05","196.60","34.26M","0.81%"
"06/05/2011","199.20","204.60","204.60","196.54","33.73M","-2.64%"
"05/29/2011","204.60","211.05","213.48","203.80","25.00M","-3.06%"
"05/22/2011","211.05","211.36","211.60","207.03","26.14M","-0.15%"
"05/15/2011","211.36","212.06","215.03","210.89","25.22M","-0.34%"
"05/08/2011","212.08","216.69","218.59","211.87","25.87M","-2.13%"
"05/01/2011","216.69","220.49","221.42","215.10","42.06M","-1.72%"
"04/24/2011","220.49","216.86","221.13","216.29","39.10M","1.67%"
"04/17/2011","216.86","217.27","217.27","213.19","44.85M","-0.19%"
"04/10/2011","217.27","221.70","223.19","216.20","42.92M","-2.00%"
"04/03/2011","221.70","222.37","225.46","221.19","43.40M","-0.35%"
"03/27/2011","222.48","220.06","223.67","217.99","35.17M","1.10%"
"03/20/2011","220.06","218.96","221.58","216.01","48.17M","0.50%"
"03/13/2011","218.96","222.55","222.55","212.42","57.85M","-1.62%"
"03/06/2011","222.56","222.13","226.48","219.87","45.58M","0.19%"
"02/27/2011","222.13","225.71","227.72","219.83","54.17M","-1.59%"
"02/20/2011","225.73","231.16","231.16","219.90","51.26M","-2.35%"
"02/13/2011","231.16","229.90","231.20","228.98","40.15M","0.55%"
"02/06/2011","229.90","223.52","230.43","223.52","46.91M","2.85%"
"01/30/2011","223.52","218.56","225.72","218.56","46.15M","2.27%"
"01/23/2011","218.56","221.68","224.25","218.34","54.33M","-1.41%"
"01/16/2011","221.68","225.42","225.42","218.06","68.64M","-1.66%"
"01/09/2011","225.42","218.38","225.65","216.12","62.16M","3.22%"
"01/02/2011","218.38","214.77","222.34","214.77","71.65M","1.68%"
"12/26/2010","214.77","213.62","216.28","212.81","24.21M","0.54%"
"12/19/2010","213.62","208.72","215.78","208.72","37.96M","2.35%"
"12/12/2010","208.72","211.64","212.92","207.09","72.14M","-1.39%"
"12/05/2010","211.67","203.97","211.75","202.73","93.72M","3.78%"
"11/28/2010","203.97","194.40","204.24","193.02","56.62M","4.92%"
"11/21/2010","194.41","199.46","199.46","193.42","30.61M","-2.53%"
"11/14/2010","199.46","200.95","204.21","196.68","50.20M","-0.75%"
"11/07/2010","200.97","209.40","209.40","200.32","54.49M","-4.03%"
"10/31/2010","209.41","195.83","210.70","194.19","63.11M","6.93%"
"10/24/2010","195.83","196.61","198.29","194.62","52.19M","-0.40%"
"10/17/2010","196.61","192.92","198.78","192.92","76.36M","1.91%"
"10/10/2010","192.92","197.62","201.80","191.83","80.40M","-2.38%"
"10/03/2010","197.62","195.18","199.55","193.02","52.28M","1.23%"
"09/26/2010","195.21","196.72","196.72","192.56","51.61M","-0.77%"
"09/19/2010","196.72","196.53","201.35","191.23","48.18M","0.10%"
"09/12/2010","196.53","195.07","199.87","195.07","46.09M","0.73%"
"09/05/2010","195.10","195.19","196.59","190.54","30.67M","-0.05%"
"08/29/2010","195.19","184.68","195.22","179.30","52.28M","5.67%"
"08/22/2010","184.71","185.83","187.04","179.03","50.33M","-0.60%"
"08/15/2010","185.83","189.08","192.14","184.21","47.34M","-1.72%"
"08/08/2010","189.09","198.85","200.30","189.09","44.14M","-4.92%"
"08/01/2010","198.87","197.92","203.00","196.16","39.15M","0.48%"
"07/25/2010","197.92","195.94","201.99","195.24","48.20M","1.01%"
"07/18/2010","195.94","189.92","196.35","186.52","60.96M","3.17%"
"07/11/2010","189.92","195.50","201.28","189.68","63.59M","-2.86%"
"07/04/2010","195.51","182.08","195.51","181.01","42.41M","7.38%"
"06/27/2010","182.08","197.00","197.47","179.88","65.72M","-7.59%"
"06/20/2010","197.03","199.84","202.56","191.16","60.55M","-1.41%"
"06/13/2010","199.84","195.34","200.06","194.02","53.62M","2.30%"
"06/06/2010","195.34","190.30","195.60","184.25","73.52M","2.65%"
"05/30/2010","190.30","197.42","200.36","189.52","53.96M","-3.61%"
"05/23/2010","197.42","198.50","201.91","186.55","85.91M","-0.54%"
"05/16/2010","198.50","206.46","208.68","189.61","104.48M","-3.86%"
"05/09/2010","206.47","203.16","216.96","203.16","81.24M","1.63%"
"05/02/2010","203.16","217.54","222.05","196.97","106.77M","-6.61%"
"04/25/2010","217.54","226.22","226.22","214.62","97.99M","-3.84%"
"04/18/2010","226.22","219.93","227.41","218.06","101.75M","2.86%"
"04/11/2010","219.93","222.82","230.46","217.18","101.86M","-1.30%"
"04/04/2010","222.82","216.74","223.20","216.74","58.04M","2.81%"
"03/28/2010","216.74","215.52","217.18","212.97","44.46M","0.55%"
"03/21/2010","215.55","211.19","219.69","209.30","65.27M","2.06%"
"03/14/2010","211.19","208.94","214.53","206.60","61.02M","1.08%"
"03/07/2010","208.94","204.71","211.02","203.35","86.59M","2.06%"
"02/28/2010","204.73","197.43","204.97","196.84","40.94M","3.70%"
"02/21/2010","197.43","194.60","198.13","192.79","49.63M","1.45%"
"02/14/2010","194.60","187.02","195.07","187.02","41.99M","4.05%"
"02/07/2010","187.02","187.74","189.07","183.11","50.59M","-0.38%"
"01/31/2010","187.74","190.92","196.48","181.95","61.85M","-1.67%"
"01/24/2010","190.92","190.92","195.03","188.43","73.08M","-0.01%"
"01/17/2010","190.93","201.35","204.39","189.88","75.08M","-5.18%"
"01/10/2010","201.35","205.09","206.53","200.60","56.44M","-1.82%"
"01/03/2010","205.09","193.75","207.27","193.75","67.49M","5.84%"
"12/27/2009","193.78","195.77","196.51","193.22","22.47M","-1.02%"
"12/20/2009","195.77","191.37","195.77","191.37","32.65M","2.30%"
"12/13/2009","191.37","193.13","194.39","188.75","129.19M","-0.92%"
"12/06/2009","193.14","196.33","196.73","190.55","53.46M","-1.62%"
"11/29/2009","196.33","191.74","200.56","191.74","67.73M","2.38%"
"11/22/2009","191.76","196.20","200.32","191.51","28.56M","-2.26%"
"11/15/2009","196.20","197.03","201.73","195.49","47.48M","-0.43%"
"11/08/2009","197.05","192.45","203.32","192.45","46.23M","2.39%"
"11/01/2009","192.45","189.03","194.40","185.59","65.83M","1.81%"
"10/25/2009","189.03","203.05","203.59","188.10","80.08M","-6.90%"
"10/18/2009","203.05","204.75","207.14","200.31","64.91M","-0.83%"
"10/11/2009","204.75","205.10","212.00","203.08","67.37M","-0.17%"
"10/04/2009","205.10","192.23","205.69","192.23","54.87M","6.70%"
"09/27/2009","192.23","196.51","205.27","188.33","73.92M","-2.19%"
"09/20/2009","196.53","203.94","207.84","195.04","79.65M","-3.63%"
"09/13/2009","203.94","195.10","207.11","192.63","112.17M","4.53%"
"09/06/2009","195.10","190.95","197.03","190.77","64.38M","2.16%"
"08/30/2009","190.97","198.13","198.13","184.84","93.11M","-3.61%"
"08/23/2009","198.13","195.80","200.07","193.63","100.51M","1.19%"
"08/16/2009","195.80","191.55","196.36","183.16","85.58M","2.20%"
"08/09/2009","191.58","193.14","193.84","184.66","95.67M","-0.81%"
"08/02/2009","193.14","174.88","196.22","174.88","139.05M","10.44%"
"07/26/2009","174.88","167.45","175.08","167.01","97.79M","4.44%"
"07/19/2009","167.45","163.39","168.82","160.21","76.32M","2.48%"
"07/12/2009","163.39","149.33","166.65","149.33","84.94M","9.42%"
"07/05/2009","149.33","153.55","154.81","145.81","64.86M","-2.75%"
"06/28/2009","153.55","160.35","162.91","153.55","43.05M","-4.24%"
"06/21/2009","160.35","162.42","162.42","152.27","65.76M","-1.27%"
"06/14/2009","162.42","167.54","167.54","154.29","77.92M","-3.06%"
"06/07/2009","167.54","164.81","168.84","163.32","66.72M","1.64%"
"05/31/2009","164.84","164.44","169.64","159.48","79.65M","0.24%"
"05/24/2009","164.44","155.90","164.44","155.39","63.34M","5.48%"
